"";"LETO";"DEJAVNOST";"REGIJA";"SKUPNO"
"801";"2018";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Primorsko-notranjska";16574,86
"802";"2018";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Savinjska";15772,38
"803";"2018";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Zasavska";8665,37
"804";"2018";"B RUDARSTVO";"Gorenjska";NA
"805";"2018";"B RUDARSTVO";"Goriška";21925,51
"806";"2018";"B RUDARSTVO";"Jugovzhodna Slovenija";21923,44
"807";"2018";"B RUDARSTVO";"Koroška";18201,55
"808";"2018";"B RUDARSTVO";"Osrednjeslovenska";26583,07
"809";"2018";"B RUDARSTVO";"Podravska";15728,73
"810";"2018";"B RUDARSTVO";"Pomurska";18116,66
"811";"2018";"B RUDARSTVO";"Posavska";NA
"812";"2018";"B RUDARSTVO";"Primorsko-notranjska";NA
"813";"2018";"B RUDARSTVO";"Savinjska";29627,69
"814";"2018";"B RUDARSTVO";"Zasavska";NA
"815";"2018";"C PREDELOVALNE DEJAVNOSTI";"Gorenjska";20657,69
"816";"2018";"C PREDELOVALNE DEJAVNOSTI";"Goriška";18905,89
"817";"2018";"C PREDELOVALNE DEJAVNOSTI";"Jugovzhodna Slovenija";21541,79
"818";"2018";"C PREDELOVALNE DEJAVNOSTI";"Koroška";19403,75
"819";"2018";"C PREDELOVALNE DEJAVNOSTI";"Osrednjeslovenska";23287,81
"820";"2018";"C PREDELOVALNE DEJAVNOSTI";"Podravska";17571,81
"821";"2018";"C PREDELOVALNE DEJAVNOSTI";"Pomurska";17687,85
"822";"2018";"C PREDELOVALNE DEJAVNOSTI";"Posavska";18506,44
"823";"2018";"C PREDELOVALNE DEJAVNOSTI";"Primorsko-notranjska";17319,67
"824";"2018";"C PREDELOVALNE DEJAVNOSTI";"Savinjska";18710
"825";"2018";"C PREDELOVALNE DEJAVNOSTI";"Zasavska";17724,45
"826";"2018";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Gorenjska";27759,3
"827";"2018";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Goriška";30533,8
"828";"2018";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Jugovzhodna Slovenija";33451,7
"829";"2018";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Koroška";24811,3
"830";"2018";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Osrednjeslovenska";32937,02
"831";"2018";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Podravska";27587,24
"832";"2018";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Pomurska";21542,77
"833";"2018";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Posavska";37180,64
"834";"2018";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Primorsko-notranjska";NA
"835";"2018";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Savinjska";26327,42
"836";"2018";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Zasavska";21629,19
"837";"2018";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Gorenjska";19801,79
"838";"2018";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Goriška";19366,4
"839";"2018";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Jugovzhodna Slovenija";20372,22
"840";"2018";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Koroška";17198,84
"841";"2018";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Osrednjeslovenska";20624,6
"842";"2018";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Podravska";19219,66
"843";"2018";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Pomurska";18241,74
"844";"2018";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Posavska";16971,57
"845";"2018";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Primorsko-notranjska";20660,97
"846";"2018";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Savinjska";19475,12
"847";"2018";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Zasavska";18129,43
"848";"2018";"F GRADBENIŠTVO";"Gorenjska";14945,26
"849";"2018";"F GRADBENIŠTVO";"Goriška";15834,97
"850";"2018";"F GRADBENIŠTVO";"Jugovzhodna Slovenija";16105,77
"851";"2018";"F GRADBENIŠTVO";"Koroška";16951,01
"852";"2018";"F GRADBENIŠTVO";"Osrednjeslovenska";15606,68
"853";"2018";"F GRADBENIŠTVO";"Podravska";14612,43
"854";"2018";"F GRADBENIŠTVO";"Pomurska";17124,56
"855";"2018";"F GRADBENIŠTVO";"Posavska";15082,53
"856";"2018";"F GRADBENIŠTVO";"Primorsko-notranjska";15512,05
"857";"2018";"F GRADBENIŠTVO";"Savinjska";15453,72
"858";"2018";"F GRADBENIŠTVO";"Zasavska";15640,27
"859";"2018";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Gorenjska";17320,7
"860";"2018";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Goriška";16403,22
"861";"2018";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Jugovzhodna Slovenija";15593,9
"862";"2018";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Koroška";15717,99
"863";"2018";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Osrednjeslovenska";21869,37
"864";"2018";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Podravska";15975,56
"865";"2018";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Pomurska";15885,37
"866";"2018";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Posavska";15254,03
"867";"2018";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Primorsko-notranjska";15927,16
"868";"2018";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Savinjska";15912,39
"869";"2018";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Zasavska";15686,85
"870";"2018";"H PROMET IN SKLADIŠCENJE";"Gorenjska";23141,73
"871";"2018";"H PROMET IN SKLADIŠCENJE";"Goriška";16983,42
"872";"2018";"H PROMET IN SKLADIŠCENJE";"Jugovzhodna Slovenija";14664,84
"873";"2018";"H PROMET IN SKLADIŠCENJE";"Koroška";15085,89
"874";"2018";"H PROMET IN SKLADIŠCENJE";"Osrednjeslovenska";17577,05
"875";"2018";"H PROMET IN SKLADIŠCENJE";"Podravska";17387,13
"876";"2018";"H PROMET IN SKLADIŠCENJE";"Pomurska";15524,46
"877";"2018";"H PROMET IN SKLADIŠCENJE";"Posavska";15589
"878";"2018";"H PROMET IN SKLADIŠCENJE";"Primorsko-notranjska";18440,03
"879";"2018";"H PROMET IN SKLADIŠCENJE";"Savinjska";16222,32
"880";"2018";"H PROMET IN SKLADIŠCENJE";"Zasavska";14733,7
"881";"2018";"I GOSTINSTVO";"Gorenjska";14269,17
"882";"2018";"I GOSTINSTVO";"Goriška";15074,44
"883";"2018";"I GOSTINSTVO";"Jugovzhodna Slovenija";15490,4
"884";"2018";"I GOSTINSTVO";"Koroška";13471,32
"885";"2018";"I GOSTINSTVO";"Osrednjeslovenska";13677,19
"886";"2018";"I GOSTINSTVO";"Podravska";12252,72
"887";"2018";"I GOSTINSTVO";"Pomurska";13707,29
"888";"2018";"I GOSTINSTVO";"Posavska";12288,4
"889";"2018";"I GOSTINSTVO";"Primorsko-notranjska";13400,4
"890";"2018";"I GOSTINSTVO";"Savinjska";14602,65
"891";"2018";"I GOSTINSTVO";"Zasavska";10613,46
"892";"2018";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Gorenjska";26287,31
"893";"2018";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Goriška";24754,62
"894";"2018";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Jugovzhodna Slovenija";23045,22
"895";"2018";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Koroška";21822,89
"896";"2018";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Osrednjeslovenska";28466,95
"897";"2018";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Podravska";23549
"898";"2018";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Pomurska";21561,02
"899";"2018";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Posavska";18489,59
"900";"2018";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Primorsko-notranjska";20326,49
"901";"2018";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Savinjska";21962,65
"902";"2018";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Zasavska";17273,22
"903";"2018";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Gorenjska";26473,4
"904";"2018";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Goriška";25845,7
"905";"2018";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Jugovzhodna Slovenija";24630,92
"906";"2018";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Koroška";24449,79
"907";"2018";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Osrednjeslovenska";32035,37
"908";"2018";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Podravska";28082,23
"909";"2018";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Pomurska";25802,43
"910";"2018";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Posavska";24611,93
"911";"2018";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Primorsko-notranjska";25046,36
"912";"2018";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Savinjska";24742,05
"913";"2018";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Zasavska";24818,39
"914";"2018";"L POSLOVANJE Z NEPREMICNINAMI";"Gorenjska";17729,8
"915";"2018";"L POSLOVANJE Z NEPREMICNINAMI";"Goriška";14781,07
"916";"2018";"L POSLOVANJE Z NEPREMICNINAMI";"Jugovzhodna Slovenija";15856,75
"917";"2018";"L POSLOVANJE Z NEPREMICNINAMI";"Koroška";20027,14
"918";"2018";"L POSLOVANJE Z NEPREMICNINAMI";"Osrednjeslovenska";19053,28
"919";"2018";"L POSLOVANJE Z NEPREMICNINAMI";"Podravska";18238,93
"920";"2018";"L POSLOVANJE Z NEPREMICNINAMI";"Pomurska";20830,73
"921";"2018";"L POSLOVANJE Z NEPREMICNINAMI";"Posavska";19449,74
"922";"2018";"L POSLOVANJE Z NEPREMICNINAMI";"Primorsko-notranjska";14216,1
"923";"2018";"L POSLOVANJE Z NEPREMICNINAMI";"Savinjska";19360,26
"924";"2018";"L POSLOVANJE Z NEPREMICNINAMI";"Zasavska";20130,57
"925";"2018";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Gorenjska";20851,7
"926";"2018";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Goriška";22447,02
"927";"2018";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Jugovzhodna Slovenija";28444,32
"928";"2018";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Koroška";19067,61
"929";"2018";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Osrednjeslovenska";24110,15
"930";"2018";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Podravska";20177,73
"931";"2018";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Pomurska";16445,94
"932";"2018";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Posavska";18881,95
"933";"2018";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Primorsko-notranjska";17606,68
"934";"2018";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Savinjska";18961,01
"935";"2018";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Zasavska";19667,63
"936";"2018";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Gorenjska";14025,74
"937";"2018";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Goriška";12899,57
"938";"2018";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Jugovzhodna Slovenija";14427,88
"939";"2018";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Koroška";14881,69
"940";"2018";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Osrednjeslovenska";14096,15
"941";"2018";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Podravska";13506,43
"942";"2018";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Pomurska";13160,05
"943";"2018";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Posavska";13109,48
"944";"2018";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Primorsko-notranjska";14173,15
"945";"2018";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Savinjska";12729,68
"946";"2018";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Zasavska";14023,81
"947";"2018";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Gorenjska";22195,78
"948";"2018";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Goriška";22774,28
"949";"2018";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Jugovzhodna Slovenija";22566,32
"950";"2018";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Koroška";22665,19
"951";"2018";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Osrednjeslovenska";25572,8
"952";"2018";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Podravska";22313,91
"953";"2018";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Pomurska";22226,41
"954";"2018";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Posavska";21904,79
"955";"2018";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Primorsko-notranjska";21271,49
"956";"2018";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Savinjska";22303,04
"957";"2018";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Zasavska";21623,27
"958";"2018";"P IZOBRAŽEVANJE";"Gorenjska";20064,82
"959";"2018";"P IZOBRAŽEVANJE";"Goriška";19545,46
"960";"2018";"P IZOBRAŽEVANJE";"Jugovzhodna Slovenija";19511,24
"961";"2018";"P IZOBRAŽEVANJE";"Koroška";20251,66
"962";"2018";"P IZOBRAŽEVANJE";"Osrednjeslovenska";21871,1
"963";"2018";"P IZOBRAŽEVANJE";"Podravska";21254,62
"964";"2018";"P IZOBRAŽEVANJE";"Pomurska";20233,11
"965";"2018";"P IZOBRAŽEVANJE";"Posavska";19456,53
"966";"2018";"P IZOBRAŽEVANJE";"Primorsko-notranjska";19130,3
"967";"2018";"P IZOBRAŽEVANJE";"Savinjska";20105,67
"968";"2018";"P IZOBRAŽEVANJE";"Zasavska";19684,08
"969";"2018";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Gorenjska";22449,11
"970";"2018";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Goriška";21648,94
"971";"2018";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Jugovzhodna Slovenija";22126,07
"972";"2018";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Koroška";21986
"973";"2018";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Osrednjeslovenska";23437,63
"974";"2018";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Podravska";22511,74
"975";"2018";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Pomurska";21362,72
"976";"2018";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Posavska";21305,9
"977";"2018";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Primorsko-notranjska";20852,55
"978";"2018";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Savinjska";21687,7
"979";"2018";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Zasavska";21370,89
"980";"2018";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Gorenjska";20137,37
"981";"2018";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Goriška";22149,32
"982";"2018";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Jugovzhodna Slovenija";17613,73
"983";"2018";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Koroška";17939,95
"984";"2018";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Osrednjeslovenska";21536,06
"985";"2018";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Podravska";20131,88
"986";"2018";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Pomurska";17625,37
"987";"2018";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Posavska";17050,98
"988";"2018";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Primorsko-notranjska";18545,22
"989";"2018";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Savinjska";17820,16
"990";"2018";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Zasavska";17216,47
"991";"2019";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Gorenjska";17798,34
"992";"2019";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Goriška";19590,44
"993";"2019";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Jugovzhodna Slovenija";20909,97
"994";"2019";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Koroška";14083,62
"995";"2019";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Osrednjeslovenska";17420,35
"996";"2019";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Podravska";15544,47
"997";"2019";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Pomurska";16104,43
"998";"2019";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Posavska";15496,04
"999";"2019";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Primorsko-notranjska";16935,53
"1000";"2019";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Savinjska";15929,69
"1001";"2019";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Zasavska";9892,81
"1002";"2019";"B RUDARSTVO";"Gorenjska";NA
"1003";"2019";"B RUDARSTVO";"Goriška";22454,12
"1004";"2019";"B RUDARSTVO";"Jugovzhodna Slovenija";21615,74
"1005";"2019";"B RUDARSTVO";"Koroška";20710,34
"1006";"2019";"B RUDARSTVO";"Osrednjeslovenska";27466,3
"1007";"2019";"B RUDARSTVO";"Podravska";17107,4
"1008";"2019";"B RUDARSTVO";"Pomurska";17795,95
"1009";"2019";"B RUDARSTVO";"Posavska";NA
"1010";"2019";"B RUDARSTVO";"Primorsko-notranjska";NA
"1011";"2019";"B RUDARSTVO";"Savinjska";29646,99
"1012";"2019";"B RUDARSTVO";"Zasavska";NA
"1013";"2019";"C PREDELOVALNE DEJAVNOSTI";"Gorenjska";21202,54
"1014";"2019";"C PREDELOVALNE DEJAVNOSTI";"Goriška";19795,63
"1015";"2019";"C PREDELOVALNE DEJAVNOSTI";"Jugovzhodna Slovenija";22530,11
"1016";"2019";"C PREDELOVALNE DEJAVNOSTI";"Koroška";19807,86
"1017";"2019";"C PREDELOVALNE DEJAVNOSTI";"Osrednjeslovenska";24129,79
"1018";"2019";"C PREDELOVALNE DEJAVNOSTI";"Podravska";17997,12
"1019";"2019";"C PREDELOVALNE DEJAVNOSTI";"Pomurska";18622,32
"1020";"2019";"C PREDELOVALNE DEJAVNOSTI";"Posavska";19448,63
"1021";"2019";"C PREDELOVALNE DEJAVNOSTI";"Primorsko-notranjska";18086,12
"1022";"2019";"C PREDELOVALNE DEJAVNOSTI";"Savinjska";19102,91
"1023";"2019";"C PREDELOVALNE DEJAVNOSTI";"Zasavska";18623,9
"1024";"2019";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Gorenjska";27904,41
"1025";"2019";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Goriška";30951,44
"1026";"2019";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Jugovzhodna Slovenija";35969,46
"1027";"2019";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Koroška";26351,64
"1028";"2019";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Osrednjeslovenska";34370,79
"1029";"2019";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Podravska";28799,92
"1030";"2019";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Pomurska";22868,24
"1031";"2019";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Posavska";38848,98
"1032";"2019";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Primorsko-notranjska";NA
"1033";"2019";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Savinjska";27104,12
"1034";"2019";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Zasavska";23187,15
"1035";"2019";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Gorenjska";20024,94
"1036";"2019";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Goriška";19983,3
"1037";"2019";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Jugovzhodna Slovenija";20650,32
"1038";"2019";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Koroška";17729,38
"1039";"2019";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Osrednjeslovenska";21329,93
"1040";"2019";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Podravska";19056,68
"1041";"2019";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Pomurska";19337,66
"1042";"2019";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Posavska";18314,22
"1043";"2019";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Primorsko-notranjska";21068,2
"1044";"2019";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Savinjska";20398,78
"1045";"2019";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Zasavska";18860,7
"1046";"2019";"F GRADBENIŠTVO";"Gorenjska";15052,32
"1047";"2019";"F GRADBENIŠTVO";"Goriška";16601,58
"1048";"2019";"F GRADBENIŠTVO";"Jugovzhodna Slovenija";16811,58
"1049";"2019";"F GRADBENIŠTVO";"Koroška";17990,24
"1050";"2019";"F GRADBENIŠTVO";"Osrednjeslovenska";15936,73
"1051";"2019";"F GRADBENIŠTVO";"Podravska";14628,5
"1052";"2019";"F GRADBENIŠTVO";"Pomurska";17548,94
"1053";"2019";"F GRADBENIŠTVO";"Posavska";15913,12
"1054";"2019";"F GRADBENIŠTVO";"Primorsko-notranjska";16146,36
"1055";"2019";"F GRADBENIŠTVO";"Savinjska";15952,39
"1056";"2019";"F GRADBENIŠTVO";"Zasavska";15790,76
"1057";"2019";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Gorenjska";17982,95
"1058";"2019";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Goriška";17282,04
"1059";"2019";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Jugovzhodna Slovenija";16344,32
"1060";"2019";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Koroška";16299,61
"1061";"2019";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Osrednjeslovenska";22603,68
"1062";"2019";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Podravska";16734,74
"1063";"2019";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Pomurska";16705,13
"1064";"2019";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Posavska";15925,47
"1065";"2019";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Primorsko-notranjska";16288,07
"1066";"2019";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Savinjska";16590,43
"1067";"2019";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Zasavska";16095,25
"1068";"2019";"H PROMET IN SKLADIŠCENJE";"Gorenjska";23032,93
"1069";"2019";"H PROMET IN SKLADIŠCENJE";"Goriška";17219,71
